Rank,party,total_allocation,state_component,iplc_component,component_iusaf_amt,component_tsac_amt,component_sosac_amt,WB Income Group,is_ldc,is_sids,is_eu_ms,un_band
76,Democratic People's Republic of Korea,3.4957,1.7478,1.7478,3.4726,0.0231,0.0000,Low income,False,False,False,Band 2: 0.001% - 0.01%
77,Nicaragua,3.4957,1.7478,1.7478,3.4726,0.0231,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
78,Benin,3.4942,1.7471,1.7471,3.4726,0.0216,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
79,Honduras,3.4940,1.7470,1.7470,3.4726,0.0215,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
80,Malawi,3.4907,1.7453,1.7453,3.4726,0.0181,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
81,Georgia,3.4859,1.7430,1.7430,3.4726,0.0133,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
82,Togo,3.4830,1.7415,1.7415,3.4726,0.0104,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
83,Republic of Moldova,3.4789,1.7394,1.7394,3.4726,0.0063,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
84,Armenia,3.4780,1.7390,1.7390,3.4726,0.0054,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
85,Equatorial Guinea,3.4780,1.7390,1.7390,3.4726,0.0054,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
86,Albania,3.4778,1.7389,1.7389,3.4726,0.0053,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
87,North Macedonia,3.4774,1.7387,1.7387,3.4726,0.0048,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
88,Rwanda,3.4773,1.7387,1.7387,3.4726,0.0047,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
89,Djibouti,3.4770,1.7385,1.7385,3.4726,0.0044,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
90,Eswatini,3.4759,1.7379,1.7379,3.4726,0.0033,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
91,Montenegro,3.4752,1.7376,1.7376,3.4726,0.0026,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
92,Algeria,3.3951,1.6975,1.6975,2.9383,0.4567,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
93,Guyana,3.3634,1.6817,1.6817,2.9383,0.0405,0.3846,High income,False,True,False,Band 3: 0.01% - 0.1%
94,Dominican Republic,3.3322,1.6661,1.6661,2.9383,0.0092,0.3846,Upper middle income,False,True,False,Band 3: 0.01% - 0.1%
95,Bahamas,3.3249,1.6624,1.6624,2.9383,0.0019,0.3846,High income,False,True,False,Band 3: 0.01% - 0.1%
96,Trinidad and Tobago,3.3239,1.6620,1.6620,2.9383,0.0010,0.3846,High income,False,True,False,Band 3: 0.01% - 0.1%
97,Libya,3.2758,1.6379,1.6379,2.9383,0.3374,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
98,Bolivia (Plurinational State of),3.1461,1.5730,1.5730,2.9383,0.2077,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
99,Venezuela (Bolivarian Republic of),3.1075,1.5537,1.5537,2.9383,0.1691,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
