Rank,party,total_allocation,state_component,iplc_component,component_iusaf_amt,component_tsac_amt,component_sosac_amt,WB Income Group,is_ldc,is_sids,is_eu_ms,un_band
61,Yemen,3.5786,1.7893,1.7893,3.5280,0.0506,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
62,Zimbabwe,3.5651,1.7825,1.7825,3.5280,0.0371,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
63,Congo,3.5607,1.7804,1.7804,3.5280,0.0327,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
64,Burkina Faso,3.5542,1.7771,1.7771,3.5280,0.0262,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
65,Guinea,3.5516,1.7758,1.7758,3.5280,0.0236,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
66,Lao People's Democratic Republic,3.5501,1.7751,1.7751,3.5280,0.0221,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
67,Uganda,3.5472,1.7736,1.7736,3.5280,0.0192,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
68,Senegal,3.5465,1.7732,1.7732,3.5280,0.0185,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
69,Kyrgyzstan,3.5464,1.7732,1.7732,3.5280,0.0184,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
70,Syrian Arab Republic,3.5456,1.7728,1.7728,3.5280,0.0176,0.0000,Low income,False,False,False,Band 2: 0.001% - 0.01%
71,Cambodia,3.5449,1.7725,1.7725,3.5280,0.0169,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
72,Nepal,3.5417,1.7709,1.7709,3.5280,0.0137,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
73,Tajikistan,3.5413,1.7706,1.7706,3.5280,0.0133,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
74,Bangladesh,3.5405,1.7702,1.7702,3.5280,0.0125,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
75,Democratic People's Republic of Korea,3.5395,1.7698,1.7698,3.5280,0.0115,0.0000,Low income,False,False,False,Band 2: 0.001% - 0.01%
76,Nicaragua,3.5395,1.7698,1.7698,3.5280,0.0115,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
77,Benin,3.5388,1.7694,1.7694,3.5280,0.0108,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
78,Honduras,3.5387,1.7694,1.7694,3.5280,0.0107,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
79,Malawi,3.5370,1.7685,1.7685,3.5280,0.0090,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
80,Georgia,3.5347,1.7673,1.7673,3.5280,0.0067,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
81,Togo,3.5332,1.7666,1.7666,3.5280,0.0052,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
82,Republic of Moldova,3.5311,1.7656,1.7656,3.5280,0.0032,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
83,Armenia,3.5307,1.7653,1.7653,3.5280,0.0027,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
84,Equatorial Guinea,3.5307,1.7653,1.7653,3.5280,0.0027,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
