Rank,party,total_allocation,state_component,iplc_component,component_iusaf_amt,component_tsac_amt,component_sosac_amt,WB Income Group,is_ldc,is_sids,is_eu_ms,un_band
118,Ukraine,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
119,Uzbekistan,3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
120,Venezuela (Bolivarian Republic of),3.1259,1.5629,1.5629,3.1259,0.0000,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
121,Argentina,2.6996,1.3498,1.3498,2.6996,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
122,Colombia,2.6996,1.3498,1.3498,2.6996,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
123,Cuba,2.6996,1.3498,1.3498,2.6996,0.0000,0.0000,Upper middle income,False,True,False,Band 4: 0.1% - 1.0%
124,Egypt,2.6996,1.3498,1.3498,2.6996,0.0000,0.0000,Lower middle income,False,False,False,Band 4: 0.1% - 1.0%
125,Indonesia,2.6996,1.3498,1.3498,2.6996,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
126,Iran (Islamic Republic of),2.6996,1.3498,1.3498,2.6996,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
127,Iraq,2.6996,1.3498,1.3498,2.6996,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
128,Kazakhstan,2.6996,1.3498,1.3498,2.6996,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
129,Malaysia,2.6996,1.3498,1.3498,2.6996,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
130,Nigeria,2.6996,1.3498,1.3498,2.6996,0.0000,0.0000,Lower middle income,False,False,False,Band 4: 0.1% - 1.0%
131,Pakistan,2.6996,1.3498,1.3498,2.6996,0.0000,0.0000,Lower middle income,False,False,False,Band 4: 0.1% - 1.0%
132,Peru,2.6996,1.3498,1.3498,2.6996,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
133,Philippines,2.6996,1.3498,1.3498,2.6996,0.0000,0.0000,Lower middle income,False,False,False,Band 4: 0.1% - 1.0%
134,Singapore,2.6996,1.3498,1.3498,2.6996,0.0000,0.0000,High income,False,True,False,Band 4: 0.1% - 1.0%
135,South Africa,2.6996,1.3498,1.3498,2.6996,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
136,Thailand,2.6996,1.3498,1.3498,2.6996,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
137,Türkiye,2.6996,1.3498,1.3498,2.6996,0.0000,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
138,Viet Nam,2.6996,1.3498,1.3498,2.6996,0.0000,0.0000,Lower middle income,False,False,False,Band 4: 0.1% - 1.0%
139,Brazil,2.1313,1.0656,1.0656,2.1313,0.0000,0.0000,Upper middle income,False,False,False,Band 5: 1.0% - 10.0%
140,India,2.1313,1.0656,1.0656,2.1313,0.0000,0.0000,Lower middle income,False,False,False,Band 5: 1.0% - 10.0%
141,Mexico,2.1313,1.0656,1.0656,2.1313,0.0000,0.0000,Upper middle income,False,False,False,Band 5: 1.0% - 10.0%
142,China,1.1367,0.5683,0.5683,1.1367,0.0000,0.0000,Upper middle income,False,False,False,Band 6: > 10.0%
